54.000008 2402374 266430  1380088  0.736527 74 87966.789062
55.000008 2407859 267889  1385573  0.739602 74 87988.460938
56.000008 2412283 269067  1389997  0.742090 74 88010.093750
57.000008 2416071 270002  1393755  0.744164 74 88031.843750
58.000008 2418680 270699  1396364  0.745627 74 88053.546875
59.000008 2421155 271343  1398839  0.747004 74 88075.460938
60.000008 2423485 272004  1401169  0.748278 74 88097.617188
61.000008 2425386 272539  1403070  0.749319 74 88119.828125
62.000008 2427155 273035  1404839  0.750319 74 88142.039062
63.000008 2428733 273478  1406417  0.751196 74 88164.273438
64.000008 2429849 273812  1407533  0.751801 74 88186.437500
65.000008 2430504 274005  1408188  0.752160 74 88208.656250
66.000008 2430847 274120  1408531  0.752351 74 88230.703125
67.000008 2431280 274228  1408920  0.752556 74 88252.593750
68.000008 2431467 274283  1409107  0.752658 74 88274.492188
69.000008 2431553 274301  1409193  0.752703 74 88296.343750
70.000009 2431620 274315  1409260  0.752738 74 88318.093750
71.000009 2431622 274315  1409262  0.752739 74 88339.921875
72.000000 2431653 274328  1409293  0.752756 74 88361.851562
1.000008 67474 113  1  0.000015 74 88368.968750
2.000011 192129 355  4  0.000021 74 88369.796875
3.000011 351227 812  16  0.000046 74 88371.687500
4.000011 520166 1547  36  0.000069 74 88374.789062
5.000012 673834 2745  74  0.000110 74 88379.101562
6.000012 797832 4499  126  0.000158 74 88384.437500
7.000012 881102 6328  181  0.000205 74 88390.546875
8.000012 936920 7968  238  0.000254 74 88397.187500
9.000012 961087 8965  284  0.000295 74 88404.101562
10.000012 980283 10069  459  0.000468 74 88411.187500
11.000012 992444 11116  925  0.000932 74 88418.390625
12.000012 1001847 12087  2117  0.002113 74 88425.671875
13.000012 1012122 13120  5752  0.005686 74 88433.031250
14.000012 1026563 14313  15174  0.014794 74 88440.460938
15.000013 1049689 15878  33703  0.032160 74 88448.078125
16.000013 1082011 17954  60840  0.056364 74 88455.937500
17.000013 1118180 20576  92996  0.083456 74 88464.093750
18.000013 1156551 23826  129342  0.112395 74 88472.476562
19.000013 1199127 28283  170700  0.143298 74 88481.281250
20.000013 1246165 34186  217227  0.175750 74 88490.453125
21.000013 1299355 41802  270026  0.209785 74 88500.117188
22.000013 1357195 50475  327915  0.244233 74 88510.226562
23.000014 1416131 59557  387169  0.276730 74 88520.898438
24.000014 1475424 69076  446902  0.306982 74 88532.117188
25.000014 1536246 79121  507839  0.335631 74 88543.953125
26.000014 1597126 89670  568997  0.362440 74 88556.382812
27.000015 1657519 100341  629652  0.387441 74 88569.421875
28.000015 1716293 111223  688891  0.410776 74 88583.023438
29.000015 1772208 121920  745076  0.432291 74 88597.273438
30.000015 1824249 132270  797056  0.452250 74 88612.007812
31.000015 1871678 142202  844391  0.471250 74 88627.226562
32.000015 1916187 151648  888859  0.491040 74 88642.953125
33.000015 1959995 161359  932486  0.512282 74 88659.062500
34.000015 2002909 170780  975342  0.534620 74 88675.679688
35.000015 2045443 180197  1017834  0.557185 74 88692.796875
36.000015 2086559 189449  1058882  0.579005 74 88711.000000
37.000015 2124566 198095  1096894  0.599173 74 88730.296875
38.000015 2159643 206297  1131994  0.617900 74 88749.968750
39.000015 2192611 213994  1164952  0.635636 74 88769.953125
40.000015 2223190 221237  1195473  0.652015 74 88790.328125
41.000015 2250493 227917  1222781  0.666593 74 88810.929688
42.000015 2274519 233685  1246809  0.679500 74 88831.898438
43.000015 2295022 238493  1267313  0.690353 74 88853.039062
44.000015 2312923 242605  1285213  0.699753 74 88874.453125
45.000015 2328626 246201  1300843  0.708128 74 88896.039062
46.000015 2342839 249527  1315059  0.715767 74 88917.796875
47.000015 2355912 252737  1328132  0.722952 74 88939.750000
48.000015 2367894 255658  1340114  0.729583 74 88961.812500
49.000015 2378532 258196  1350701  0.735516 74 88983.968750
50.000015 2387734 260404  1359903  0.740624 74 89006.117188
51.000016 2395087 262208  1367256  0.744778 74 89028.296875
52.000016 2401140 263748  1373309  0.748224 74 89050.500000
53.000016 2406765 265214  1378934  0.751358 74 89072.773438
54.000016 2411404 266339  1383536  0.753963 74 89095.179688
55.000016 2415239 267225  1387152  0.755959 74 89117.617188
56.000016 2418189 268024  1390102  0.757579 74 89140.390625
57.000016 2420614 268716  1392527  0.758918 74 89163.250000
58.000016 2423103 269414  1395020  0.760335 74 89186.093750
59.000016 2425243 269978  1397160  0.761519 74 89209.117188
60.000016 2427431 270494  1399348  0.762679 74 89232.046875
61.000016 2429141 270945  1401058  0.763670 74 89254.906250
62.000016 2430439 271296  1402356  0.764432 74 89277.906250
63.000016 2431465 271579  1403382  0.765035 74 89301.046875
64.000016 2431891 271668  1403808  0.765279 74 89324.156250
65.000016 2432247 271755  1404164  0.765484 74 89347.273438
66.000016 2432603 271849  1404520  0.765692 74 89370.468750
67.000016 2432609 271849  1404526  0.765696 74 89393.812500
68.000016 2432713 271876  1404630  0.765742 74 89416.898438
69.000016 2432800 271902  1404717  0.765793 74 89440.007812
70.000016 2432802 271903  1404719  0.765794 74 89463.070312
71.000017 2432939 271938  1404858  0.765837 74 89485.968750
72.000000 2433058 271958  1404977  0.765861 74 89508.757812
1.000001 74124 112  4  0.000054 74 89516.812500
2.000001 196601 357  7  0.000036 74 89517.671875
3.000001 354524 752  21  0.000059 74 89519.578125
4.000001 513947 1423  42  0.000082 74 89522.718750
5.000001 660329 2397  69  0.000104 74 89527.101562
6.000001 780306 3875  116  0.000149 74 89532.593750
7.000001 861371 5442  179  0.000208 74 89538.843750
8.000002 924971 7353  261  0.000282 74 89545.710938
9.000002 955147 8393  436  0.000456 74 89552.937500
10.000002 975371 9419  1275  0.001308 74 89560.312500
11.000002 991984 10508  5191  0.005247 74 89567.898438
12.000002 1015681 12074  19423  0.019212 74 89575.632812
13.000002 1057149 14485  53521  0.050876 74 89583.617188
14.000002 1109050 17956  99446  0.090174 74 89591.976562
15.000002 1160673 22098  145050  0.125836 74 89600.796875
16.000003 1211349 27276  191132  0.159058 74 89610.046875
17.000003 1263442 33700  240965  0.192511 74 89619.562500
18.000003 1318405 41035  295612  0.226684 74 89629.140625
19.000003 1377073 49396  354046  0.260414 74 89639.226562
20.000003 1437244 58472  414798  0.292814 74 89649.843750
21.000003 1499173 68283  477154  0.323464 74 89661.007812
22.000003 1561660 78527  539996  0.352066 74 89672.726562
23.000003 1624322 89266  603284  0.378887 74 89685.007812
24.000003 1686055 100129  665536  0.403449 74 89697.843750
25.000003 1743471 110560  723319  0.424929 74 89711.242188
26.000003 1795417 120802  775497  0.443475 74 89725.187500
27.000003 1841197 130523  821273  0.459233 74 89739.710938
28.000003 1881642 139437  861539  0.472913 74 89754.531250
29.000003 1917707 147661  897606  0.485477 74 89769.656250
30.000004 1951241 155667  931144  0.497683 74 89785.132812
31.000004 1982280 163232  962193  0.509959 74 89800.890625
32.000004 2013038 170813  992985  0.523627 74 89817.000000
33.000004 2045214 178605  1025165  0.539744 74 89833.406250
34.000004 2078707 186612  1058658  0.557786 74 89850.140625
35.000004 2112424 194505  1092216  0.576669 74 89867.179688
36.000004 2144975 202231  1124771  0.594841 74 89884.570312
37.000004 2174675 209440  1154420  0.611331 74 89902.250000
38.000004 2201436 216106  1181152  0.626597 74 89920.117188
39.000004 2226985 222597  1206702  0.641285 74 89938.226562
40.000004 2250457 228553  1230174  0.654668 74 89956.562500
41.000004 2271996 233930  1251715  0.666605 74 89975.140625
42.000004 2291024 238481  1270696  0.676820 74 89993.867188
43.000004 2307723 242700  1287403  0.685888 74 90012.789062
44.000004 2322178 246312  1301795  0.693880 74 90031.960938
45.000004 2335561 249646  1315147  0.701372 74 90051.218750
46.000004 2348141 252818  1327707  0.708502 74 90070.617188
47.000004 2359964 255738  1339530  0.715229 74 90090.140625
48.000004 2371522 258623  1350938  0.721510 74 90109.812500
49.000004 2382097 261246  1361513  0.727461 74 90129.609375
50.000004 2391287 263458  1370703  0.732657 74 90149.539062
51.000005 2398584 265341  1378001  0.736855 74 90169.601562
52.000005 2404486 266886  1383907  0.740282 74 90189.640625
53.000005 2409553 268183  1388977  0.743272 74 90209.812500
54.000005 2413174 269129  1392599  0.745446 74 90229.906250
55.000005 2415765 269823  1395194  0.747004 74 90250.046875
56.000005 2418197 270481  1397628  0.748490 74 90270.523438
57.000005 2420578 271096  1400010  0.749873 74 90291.562500
58.000005 2422612 271632  1402053  0.751096 74 90312.359375
59.000005 2424461 272145  1403902  0.752205 74 90333.218750
60.000005 2425934 272533  1405375  0.753091 74 90354.343750
61.000005 2426981 272813  1406384  0.753695 74 90375.359375
62.000005 2427425 272927  1406828  0.753974 74 90396.468750
63.000005 2427794 273024  1407197  0.754193 74 90417.570312
64.000005 2428169 273143  1407572  0.754426 74 90438.710938
65.000005 2428349 273196  1407749  0.754536 74 90459.789062
66.000005 2428352 273196  1407752  0.754537 74 90480.828125
67.000005 2428388 273204  1407788  0.754556 74 90501.851562
68.000005 2428397 273204  1407797  0.754557 74 90522.890625
69.000005 2428594 273248  1407994  0.754677 74 90543.960938
70.000005 2428752 273277  1408152  0.754742 74 90564.968750
71.000005 2428829 273299  1408229  0.754780 74 90586.031250
72.000000 2428943 273338  1408343  0.754856 74 90607.039062
1.000000 71145 115  3  0.000042 74 90613.921875
2.000001 205080 380  18  0.000088 74 90614.820312
3.000002 375188 864  39  0.000104 74 90616.828125
4.000002 547306 1648  61  0.000111 74 90620.109375
5.000002 698549 2874  92  0.000132 74 90624.679688
6.000002 813073 4518  154  0.000189 74 90630.281250
7.000003 889227 6349  248  0.000279 74 90636.593750
8.000003 940703 7920  351  0.000373 74 90643.398438
9.000003 963138 8892  503  0.000522 74 90650.539062
10.000003 981037 9917  967  0.000986 74 90657.789062
11.000003 993871 10984  2459  0.002478 74 90665.218750
12.000003 1007195 12125  7461  0.007429 74 90672.703125
13.000003 1027323 13542  21469  0.020984 74 90680.273438
14.000003 1060018 15580  49046  0.046470 74 90688.007812
15.000003 1103225 18417  86424  0.078766 74 90696.070312
16.000004 1148934 21770  126823  0.111090 74 90704.539062
17.000004 1194215 26140  169841  0.143246 74 90713.476562
18.000004 1241978 31863  217120  0.176264 74 90722.859375
19.000004 1295670 39178  270256  0.210522 74 90732.640625
20.000004 1353480 47567  328023  0.244863 74 90742.929688
21.000004 1415044 56758  389794  0.278628 74 90753.617188
22.000004 1478745 66937  454223  0.311052 74 90764.898438
23.000004 1543837 77669  519781  0.341335 74 90776.843750
24.000004 1607290 88550  583892  0.368749 74 90789.359375
25.000004 1669892 99466  646888  0.393724 74 90802.476562
26.000004 1730510 110484  708121  0.416514 74 90816.187500
27.000004 1787597 121167  765653  0.436794 74 90830.507812
28.000004 1837851 131251  815982  0.453807 74 90845.390625
29.000005 1880336 140427  858425  0.467964 74 90860.789062
30.000005 1917561 148885  895653  0.480650 74 90876.539062
31.000005 1951691 156938  929800  0.492928 74 90892.671875
32.000005 1983964 164650  962106  0.505818 74 90909.132812
33.000005 2017170 172630  995018  0.520816 74 90925.960938
34.000005 2051644 180757  1029483  0.538676 74 90943.062500
35.000005 2086916 189132  1064756  0.558524 74 90960.539062
36.000005 2121496 197265  1099267  0.579084 74 90978.289062
37.000005 2154709 205044  1132424  0.599088 74 90996.281250
38.000005 2185921 212506  1163529  0.618101 74 91014.710938
39.000005 2214088 219404  1191699  0.635617 74 91033.351562
40.000005 2239631 225452  1217114  0.651260 74 91052.218750
41.000006 2261684 230767  1239167  0.664535 74 91071.351562
42.000006 2281283 235465  1258769  0.676035 74 91090.679688
43.000006 2299300 239924  1276786  0.686400 74 91110.179688
44.000006 2315679 243929  1293169  0.695930 74 91129.859375
45.000006 2330698 247581  1308188  0.704944 74 91149.851562
46.000006 2344466 250907  1321914  0.713310 74 91170.007812
47.000006 2357302 254011  1334751  0.721260 74 91190.210938
48.000006 2369500 256979  1346736  0.728495 74 91210.546875
49.000006 2380502 259706  1357732  0.735203 74 91231.078125
50.000006 2390803 262138  1368035  0.741420 74 91251.773438
51.000006 2399385 264302  1376615  0.746672 74 91272.539062
52.000006 2406327 266004  1383574  0.751001 74 91293.421875
53.000006 2412168 267465  1389549  0.754748 74 91314.281250
54.000006 2416667 268489  1394048  0.757684 74 91335.312500
55.000006 2420212 269336  1397593  0.760020 74 91356.382812
56.000006 2422709 269995  1400090  0.761742 74 91377.320312
57.000006 2424914 270565  1402298  0.763263 74 91398.351562
58.000006 2426909 271074  1404295  0.764600 74 91419.343750
59.000006 2428591 271495  1405977  0.765733 74 91440.390625
60.000006 2429567 271773  1406953  0.766415 74 91461.429688
61.000007 2429981 271880  1407367  0.766685 74 91482.570312
62.000007 2430399 271969  1407785  0.766978 74 91503.703125
63.000007 2430912 272115  1408368  0.767324 74 91524.796875
64.000007 2431161 272164  1408700  0.767484 74 91545.851562
65.000007 2431359 272205  1408898  0.767587 74 91566.781250
66.000007 2431486 272234  1409025  0.767676 74 91587.781250
67.000007 2431673 272267  1409214  0.767761 74 91608.781250
68.000007 2431829 272294  1409374  0.767820 74 91629.781250
69.000007 2431836 272294  1409381  0.767825 74 91650.671875
70.000007 2431930 272324  1409475  0.767891 74 91671.609375
71.000007 2432012 272356  1409557  0.767950 74 91692.632812
72.000000 2432133 272391  1409678  0.768033 74 91713.679688
1.000005 66917 104  5  0.000075 74 91720.343750
2.000006 193686 353  16  0.000083 74 91721.179688
3.000007 363920 818  31  0.000085 74 91723.117188
4.000007 532070 1538  44  0.000083 74 91726.328125
5.000007 683001 2645  75  0.000110 74 91730.812500
6.000007 799075 4193  124  0.000155 74 91736.296875
7.000007 874912 5836  190  0.000217 74 91742.507812
8.000007 934544 7680  262  0.000280 74 91749.257812
9.000007 960141 8734  338  0.000352 74 91756.281250
10.000007 978393 9725  510  0.000521 74 91763.453125
11.000008 990034 10699  1037  0.001047 74 91770.820312
12.000008 1000368 11734  2847  0.002848 74 91778.437500
13.000008 1013072 12970  9103  0.009001 74 91786.148438
14.000008 1035440 14649  26592  0.025752 74 91794.039062
15.000008 1072279 17105  58404  0.054692 74 91802.140625
16.000008 1116214 20035  96748  0.087097 74 91810.578125
17.000008 1159339 23633  135742  0.117783 74 91819.406250
18.000008 1202657 28192  177365  0.148504 74 91828.617188
19.000008 1250426 34195  224457  0.180966 74 91838.218750
20.000008 1302650 41404  276370  0.214202 74 91848.296875
21.000008 1357333 49430  330759  0.246541 74 91858.882812
22.000008 1412240 57857  386102  0.277113 74 91870.062500
23.000008 1467770 66662  441974  0.305756 74 91881.656250
24.000008 1522932 75705  497596  0.332456 74 91893.539062
25.000008 1576641 85092  551768  0.356911 74 91906.046875
26.000008 1628829 94388  604678  0.379804 74 91919.117188
27.000008 1678644 103662  654952  0.401002 74 91932.757812
28.000009 1725893 112793  702661  0.421388 74 91946.867188
29.000009 1769633 121631  746420  0.441382 74 91961.468750
30.000009 1812498 130655  789253  0.463361 74 91976.562500
31.000009 1856324 139905  833100  0.488545 74 91992.039062
32.000009 1900883 149387  877568  0.515466 74 92007.976562
33.000009 1944614 158515  921265  0.542042 74 92024.460938
34.000009 1985966 167476  962602  0.566967 74 92041.398438
35.000009 2026785 176321  1003278  0.591103 74 92058.773438
36.000009 2066990 184996  1043438  0.614631 74 92076.601562
37.000009 2106226 193817  1082629  0.637608 74 92094.851562
38.000009 2143848 202310  1120211  0.659044 74 92113.476562
39.000009 2178810 210367  1155113  0.678747 74 92132.539062
40.000009 2211370 217986  1187673  0.696900 74 92152.007812
41.000010 2239711 224670  1216019  0.712615 74 92171.882812
42.000010 2265402 230692  1241665  0.726487 74 92192.039062
43.000010 2287614 235792  1263878  0.738278 74 92212.601562
44.000010 2307577 240406  1283828  0.748748 74 92233.289062
45.000010 2324850 244371  1301038  0.757848 74 92254.296875
46.000010 2340702 247916  1316681  0.766057 74 92275.492188
47.000010 2353638 250936  1329617  0.772919 74 92296.273438
48.000010 2364476 253447  1340455  0.778599 74 92316.656250
49.000010 2373800 255714  1349779  0.783488 74 92337.242188
50.000010 2382272 257842  1358251  0.787849 74 92357.890625
51.000010 2389500 259606  1365479  0.791586 74 92378.687500
52.000010 2395267 261127  1371246  0.794556 74 92399.593750
53.000010 2400866 262537  1376846  0.797422 74 92420.507812
54.000010 2405860 263808  1381840  0.799935 74 92441.453125
55.000010 2409998 264905  1385980  0.802037 74 92462.398438
56.000010 2413387 265777  1389369  0.803755 74 92483.390625
57.000010 2415877 266471  1391859  0.805019 74 92504.359375
58.000010 2418450 267146  1394440  0.806309 74 92525.406250
59.000010 2420480 267717  1396470  0.807311 74 92546.421875
60.000010 2422410 268285  1398400  0.808264 74 92567.390625
61.000010 2424259 268802  1400249  0.809159 74 92588.429688
62.000010 2425904 269251  1401894  0.809960 74 92609.406250
63.000010 2427198 269634  1403188  0.810606 74 92630.468750
64.000010 2428070 269908  1404060  0.811042 74 92651.562500
65.000011 2428548 270019  1404538  0.811283 74 92672.679688
66.000011 2428937 270100  1404927  0.811480 74 92693.953125
67.000011 2429176 270170  1405166  0.811597 74 92715.210938
68.000011 2429308 270210  1405298  0.811654 74 92736.453125
69.000011 2429589 270278  1405589  0.811757 74 92757.742188
70.000011 2429815 270315  1405833  0.811861 74 92779.242188
71.000011 2429945 270355  1405963  0.811923 74 92800.640625
72.000000 2430075 270390  1406093  0.811987 74 92821.851562
1.000000 70166 105  4  0.000057 74 92829.148438
2.000001 195616 325  14  0.000072 74 92830.031250
3.000002 356462 750  36  0.000101 74 92831.968750
4.000002 525920 1490  59  0.000112 74 92835.156250
5.000003 683208 2733  88  0.000129 74 92839.609375
6.000003 807352 4446  141  0.000175 74 92845.117188
7.000003 888110 6231  209  0.000235 74 92851.421875
8.000003 942148 7873  299  0.000317 74 92858.250000
9.000003 965100 8851  602  0.000624 74 92865.343750
10.000003 983278 9911  1887  0.001921 74 92872.601562
11.000003 999551 11136  6878  0.006889 74 92879.992188
12.000004 1023815 12649  22742  0.022250 74 92887.531250
13.000004 1063461 14956  55524  0.052333 74 92895.296875
14.000004 1110854 17955  97257  0.087828 74 92903.421875
15.000004 1158584 21699  139157  0.120594 74 92911.929688
16.000004 1205836 26461  182082  0.151763 74 92920.859375
17.000004 1255858 32471  230726  0.184926 74 92930.210938
18.000005 1309591 39815  283839  0.218500 74 92940.007812
19.000005 1366069 48035  340346  0.251567 74 92950.320312
20.000005 1424092 56939  398945  0.283291 74 92961.156250
21.000005 1482029 66062  456805  0.312152 74 92972.539062
22.000005 1537871 75491  513161  0.338488 74 92984.476562
23.000005 1592470 85012  568417  0.362730 74 92997.070312
24.000005 1645431 94465  621954  0.384953 74 93010.148438
25.000005 1694234 103768  671325  0.404733 74 93023.796875
26.000005 1737200 112472  714657  0.421955 74 93037.882812
27.000005 1775412 120898  752938  0.437537 74 93052.328125
28.000006 1810963 129045  788502  0.453351 74 93067.171875
29.000006 1846158 137232  823720  0.470872 74 93082.351562
30.000006 1882077 145543  859696  0.490901 74 93097.921875
31.000006 1920051 153977  897688  0.513317 74 93113.781250
32.000006 1960049 162821  937693  0.537698 74 93129.898438
33.000006 2000721 171656  978337  0.562347 74 93146.421875
34.000006 2039343 180164  1016959  0.585700 74 93163.359375
35.000006 2076169 188439  1053782  0.607723 74 93180.679688
36.000006 2112197 196760  1089855  0.628779 74 93198.296875
37.000006 2146210 204790  1123870  0.648407 74 93216.320312
38.000006 2178802 212407  1156481  0.667000 74 93234.640625
39.000006 2209209 219740  1186906  0.684200 74 93253.273438
40.000006 2237028 226516  1214714  0.699810 74 93272.148438
41.000006 2261873 232544  1239559  0.713522 74 93291.320312
42.000006 2284247 237986  1261933  0.725486 74 93310.640625
43.000006 2303466 242468  1281152  0.735691 74 93330.273438
44.000006 2320783 246445  1298469  0.744860 74 93350.078125
45.000006 2335865 250001  1313551  0.752975 74 93370.117188
46.000006 2350333 253363  1328019  0.760667 74 93390.250000
47.000007 2363115 256457  1340801  0.767485 74 93410.687500
48.000007 2374071 259051  1351757  0.773319 74 93431.210938
49.000007 2383350 261353  1361044  0.778208 74 93451.851562
50.000007 2391010 263259  1368705  0.782208 74 93472.562500
51.000007 2397316 264906  1375011  0.785455 74 93493.351562
52.000007 2402750 266325  1380445  0.788282 74 93514.218750
53.000007 2407535 267563  1385230  0.790757 74 93535.070312
54.000007 2411521 268582  1389219  0.792825 74 93555.968750
55.000007 2414612 269367  1392321  0.794399 74 93576.890625
56.000007 2417098 270021  1394807  0.795679 74 93597.828125
57.000007 2419042 270558  1396751  0.796672 74 93618.773438
58.000007 2420800 271066  1398509  0.797583 74 93639.757812
59.000007 2422552 271546  1400261  0.798476 74 93660.843750
60.000007 2424230 271987  1401939  0.799339 74 93681.796875
61.000008 2426069 272479  1403778  0.800286 74 93702.953125
62.000008 2427522 272930  1405231  0.801032 74 93724.000000
63.000008 2428753 273264  1406453  0.801655 74 93745.218750
64.000008 2429488 273429  1407071  0.801932 74 93766.382812
65.000008 2429911 273527  1407427  0.802089 74 93787.468750
66.000008 2430300 273645  1407816  0.802274 74 93808.640625
67.000008 2430627 273743  1408143  0.802440 74 93829.656250
68.000008 2430825 273794  1408338  0.802548 74 93850.671875
69.000008 2430886 273797  1408370  0.802554 74 93871.539062
70.000008 2430920 273803  1408384  0.802555 74 93892.390625
71.000008 2431080 273829  1408544  0.802635 74 93913.250000
72.000000 2431120 273833  1408577  0.802650 74 93934.132812
1.000004 72670 118  4  0.000055 74 93941.273438
2.000004 204944 350  12  0.000059 74 93942.171875
3.000005 371693 810  20  0.000054 74 93944.140625
4.000005 536666 1534  37  0.000069 74 93947.382812
5.000005 681472 2614  67  0.000098 74 93951.570312
6.000005 794482 4058  135  0.000170 74 93956.601562
7.000005 870621 5638  225  0.000258 74 93962.320312
8.000005 932380 7453  325  0.000349 74 93968.539062
9.000006 959613 8515  390  0.000406 74 93975.078125
10.000006 979393 9456  608  0.000623 74 93981.726562
11.000006 993193 10443  1296  0.001316 74 93988.492188
12.000006 1005284 11472  4112  0.004151 74 93995.320312
13.000007 1021779 12732  14003  0.013938 74 94002.250000
14.000007 1052365 14757  39406  0.038183 74 94009.351562
15.000007 1097692 17691  79789  0.074125 74 94016.726562
16.000007 1146464 21383  123042  0.109499 74 94024.460938
17.000007 1194122 25785  167397  0.143064 74 94032.562500
18.000007 1242177 31364  214737  0.176409 74 94041.039062
19.000007 1295233 38450  267143  0.210502 74 94050.000000
20.000007 1351738 46428  323784  0.244562 74 94059.421875
21.000007 1409371 54733  381522  0.276596 74 94069.343750
22.000007 1468182 63607  440974  0.307259 74 94079.750000
23.000007 1527584 73331  500957  0.335970 74 94090.648438
24.000007 1588219 83481  562027  0.363134 74 94102.148438
25.000008 1648094 94020  622605  0.388225 74 94114.109375
26.000008 1707974 104670  683204  0.411770 74 94126.617188
27.000008 1763119 115153  738768  0.432151 74 94139.640625
28.000008 1813606 125201  789498  0.450003 74 94153.203125
29.000008 1857033 134400  832980  0.464835 74 94167.156250
30.000008 1895715 143003  871608  0.478099 74 94181.460938
31.000008 1931225 151173  907116  0.490712 74 94196.187500
32.000008 1963581 158971  939472  0.503238 74 94211.320312
33.000009 1995845 166712  971744  0.517268 74 94226.718750
34.000009 2030052 174782  1005946  0.534100 74 94242.437500
35.000009 2065740 183218  1041557  0.553158 74 94258.640625
36.000009 2102564 191745  1078325  0.573700 74 94275.156250
37.000009 2136908 199763  1112654  0.593348 74 94292.039062
38.000009 2169363 207605  1145107  0.612016 74 94309.226562
39.000009 2199608 215093  1175326  0.629545 74 94326.703125
40.000009 2227109 221936  1202717  0.645835 74 94344.429688
41.000009 2251271 227767  1226879  0.660200 74 94362.289062
42.000009 2272933 232985  1248541  0.672706 74 94380.328125
43.000009 2292299 237648  1267907  0.683575 74 94398.578125
44.000009 2309837 241802  1285445  0.693278 74 94417.062500
45.000009 2325539 245549  1301147  0.702128 74 94435.679688
46.000009 2339400 248861  1315008  0.710360 74 94454.281250
47.000009 2352715 252116  1328323  0.718115 74 94473.000000
48.000010 2364859 255092  1340467  0.725318 74 94491.867188
49.000010 2376567 258008  1352175  0.732288 74 94510.859375
50.000010 2387177 260607  1362785  0.738647 74 94530.000000
51.000010 2396126 262871  1371734  0.744063 74 94549.203125
52.000010 2403551 264660  1379159  0.748611 74 94568.531250
53.000010 2409864 266199  1385475  0.752454 74 94587.929688
54.000010 2415025 267418  1390636  0.755699 74 94607.570312
55.000010 2418824 268337  1394436  0.758119 74 94627.250000
56.000010 2421438 269034  1397050  0.759853 74 94647.140625
57.000010 2423923 269695  1399535  0.761469 74 94666.929688
58.000010 2426008 270255  1401620  0.762836 74 94686.750000
59.000010 2427996 270785  1403608  0.764103 74 94706.757812
60.000010 2429558 271201  1405170  0.765146 74 94726.796875
61.000010 2430656 271496  1406268  0.765883 74 94746.953125
62.000010 2431176 271653  1406788  0.766237 74 94767.023438
63.000010 2431543 271733  1407155  0.766482 74 94787.046875
64.000010 2431870 271833  1407482  0.766705 74 94807.148438
65.000010 2432127 271904  1407739  0.766881 74 94827.257812
66.000010 2432201 271929  1407814  0.766934 74 94847.351562
67.000010 2432529 272002  1408142  0.767145 74 94867.460938
68.000011 2432775 272073  1408390  0.767259 74 94887.601562
69.000011 2432797 272079  1408412  0.767273 74 94909.296875
70.000011 2432803 272080  1408418  0.767277 74 94930.218750
71.000011 2432847 272096  1408462  0.767305 74 94950.398438
72.000000 2432886 272103  1408501  0.767331 74 94970.507812
1.000001 70456 116  1  0.000014 74 94976.632812
2.000001 202977 358  8  0.000039 74 94977.492188
3.000001 369977 859  20  0.000054 74 94979.367188
4.000002 548613 1669  55  0.000100 74 94982.468750
5.000002 701863 2870  98  0.000140 74 94986.757812
6.000002 817785 4472  168  0.000205 74 94992.031250
7.000002 894692 6342  243  0.000272 74 94997.960938
8.000002 944250 7897  357  0.000378 74 95004.343750
9.000002 966849 8887  561  0.000580 74 95010.921875
10.000002 983497 9920  1061  0.001079 74 95017.679688
11.000003 996347 10953  2524  0.002535 74 95024.500000
12.000003 1008035 12047  6309  0.006271 74 95031.429688
13.000003 1022565 13318  15207  0.014922 74 95038.460938
14.000003 1044231 14833  32182  0.030977 74 95045.609375
15.000003 1072962 16800  55834  0.052410 74 95052.960938
16.000003 1103428 18888  81186  0.074268 74 95060.531250
17.000004 1130756 21062  104650  0.093799 74 95068.257812
18.000004 1154506 23360  127160  0.112262 74 95076.242188
19.000004 1177677 25848  149336  0.130436 74 95084.351562
20.000004 1201495 28800  172927  0.150426 74 95092.656250
21.000004 1229810 32638  201273  0.175156 74 95101.242188
22.000004 1265684 38055  237490  0.206232 74 95110.062500
23.000005 1310729 45447  283229  0.242726 74 95119.226562
24.000005 1361420 54085  334550  0.278979 74 95128.828125
25.000005 1414111 63028  387594  0.311845 74 95138.929688
26.000005 1467815 72357  441812  0.342153 74 95149.468750
27.000005 1523317 82211  497910  0.371269 74 95160.539062
28.000005 1580630 92812  555798  0.399263 74 95172.148438
29.000005 1639864 103886  615768  0.426340 74 95184.359375
30.000005 1698832 115111  675093  0.451248 74 95197.101562
31.000005 1754705 125916  731479  0.473712 74 95210.437500
32.000005 1806921 136574  784132  0.493955 74 95224.320312
33.000005 1854703 146673  832174  0.512374 74 95238.750000
34.000005 1901335 156738  878890  0.531036 74 95253.593750
35.000005 1949159 166981  926788  0.551642 74 95268.921875
36.000005 1997711 177492  975377  0.574339 74 95284.687500
37.000005 2043269 187568  1020960  0.597390 74 95300.953125
38.000006 2086071 197027  1063782  0.619989 74 95317.757812
39.000006 2125687 205855  1103216  0.641318 74 95334.773438
40.000006 2161274 214166  1138746  0.661018 74 95352.203125
41.000006 2195651 222243  1173126  0.680431 74 95369.929688
42.000006 2228064 229944  1205539  0.699084 74 95387.937500
43.000006 2256586 236405  1234061  0.715290 74 95406.820312
44.000006 2280408 241971  1257883  0.728699 74 95426.398438
45.000006 2301472 246848  1278947  0.740248 74 95446.148438
