10.900156 111354 100010 100163 100101 100714 100394 100099 101045 100009 70722 3572 15 0 0 0 0 0 0 0 0 0 0 0 0 
11.000156 111364 100038 100161 100167 100707 100366 100118 101005 100082 71504 3674 17 0 0 0 0 0 0 0 0 0 0 0 0 
11.100157 111435 100045 100129 100175 100796 100280 100169 100985 100002 72438 3748 17 0 0 0 0 0 0 0 0 0 0 0 0 
11.200157 111543 99999 100096 100241 100836 100260 100109 101018 100007 73184 3807 21 0 0 0 0 0 0 0 0 0 0 0 0 
11.300157 111674 100065 100035 100210 100857 100137 100156 100970 100153 73907 3914 27 0 0 0 0 0 0 0 0 0 0 0 0 
11.400157 111747 100020 100015 100245 100879 100123 100147 101104 100073 74554 4208 36 0 0 0 0 0 0 0 0 0 0 0 0 
11.500157 111817 100023 100040 100300 100787 100143 100283 101047 100029 75233 4469 41 0 0 0 0 0 0 0 0 0 0 0 0 
11.600157 111890 100013 100020 100376 100788 100112 100202 101161 100051 75755 4566 45 0 0 0 0 0 0 0 0 0 0 0 0 
11.700157 111999 100045 100023 100330 100730 100182 100212 101126 100087 76442 4758 63 1 0 0 0 0 0 0 0 0 0 0 0 
11.800158 112062 100010 100048 100290 100780 100119 100216 101204 100061 77147 4970 88 1 0 0 0 0 0 0 0 0 0 0 0 
11.900158 112173 100014 100010 100391 100770 100127 100184 101254 100020 77821 5227 107 1 0 0 0 0 0 0 0 0 0 0 0 
12.000158 112187 100063 100026 100420 100665 100184 100140 101263 100088 78443 5398 134 1 0 0 0 0 0 0 0 0 0 0 0 
12.100158 112229 100031 100085 100347 100751 100130 100118 101345 99977 79188 5676 152 1 0 0 0 0 0 0 0 0 0 0 0 
12.200158 112308 99992 100048 100371 100709 100243 100056 101406 100019 79749 5939 189 1 0 0 0 0 0 0 0 0 0 0 0 
12.300158 112428 100005 100198 100174 100785 100190 100167 101318 100021 80394 6094 221 2 0 0 0 0 0 0 0 0 0 0 0 
12.400158 112513 100001 100315 100146 100809 100176 100129 101270 100130 80941 6313 254 4 0 0 0 0 0 0 0 0 0 0 0 
12.500159 112558 99985 100309 100178 100756 100197 100043 101386 100177 81399 6641 321 3 0 0 0 0 0 0 0 0 0 0 0 
12.600159 112655 99990 100199 100144 100887 100172 100051 101438 100150 82002 6937 387 4 0 0 0 0 0 0 0 0 0 0 0 
12.700159 112671 100040 100204 100024 100898 100243 100039 101425 100216 82380 7284 481 6 0 0 0 0 0 0 0 0 0 0 0 
12.800159 112720 100027 100143 100057 100935 100308 99994 101506 100156 82840 7666 579 8 0 0 0 0 0 0 0 0 0 0 0 
